State,TimeStamp,EEG_F3_Alpha,EEG_F3_Beta,EEG_F3_Theta,ECG_Burg,ECG_TimeSeries,ECG_SDNN,PupilDiameter,ECG_SDSD,ECG_RMSSD
3,2015.09.30. 13:31:16,177130.0,5869.1,59838.0,1139600.0,1848.2,674.95,4.612413793103448,371.99,523.31
3,2015.09.30. 13:31:17,126910.0,4224.2,150630.0,1318300.0,1839.9,673.37,4.746279069767441,371.67,522.54
3,2015.09.30. 13:31:18,104370.0,4953.8,28353.0,1533300.0,1855.2,659.34,5.131071428571429,374.52,522.77
3,2015.09.30. 13:31:19,43732.0,4282.1,43997.0,1503400.0,1843.5,655.84,4.841875,374.67,526.76
3,2015.09.30. 13:31:20,54646.0,5259.8,49549.0,1627200.0,1827.1,630.73,4.675172413793102,380.02,520.35
3,2015.09.30. 13:31:21,142040.0,4788.7,91344.0,2307900.0,1783.9,639.07,0,380.05,523.12
3,2015.09.30. 13:31:22,149460.0,2815.3,194700.0,2011800.0,1744.1,638.7,4.800357142857143,382.52,533.36
3,2015.09.30. 13:31:23,1524800.0,28591.0,3487800.0,1826500.0,1725.1,639.07,5.195384615384615,377.22,544.77
3,2015.09.30. 13:31:24,874710.0,20942.0,556480.0,2251000.0,1738.6,631.93,4.665000000000001,375.32,550.55
3,2015.09.30. 13:31:25,60423.0,12149.0,31244.0,4234400.0,1732.0,633.25,4.746388888888888,329.09,501.95
3,2015.09.30. 13:31:26,59509.0,6363.6,58387.0,5654700.0,1725.8,638.84,5.198269230769231,328.19,501.25
3,2015.09.30. 13:31:27,85098.0,5996.1,153500.0,7206200.0,1721.8,645.77,4.638333333333333,328.18,503.78
3,2015.09.30. 13:31:28,196180.0,6617.4,24155.0,8171200.0,1705.3,636.57,5.043333333333333,330.9,512.56
3,2015.09.30. 13:31:29,118130.0,6468.5,148850.0,10590000.0,1669.4,651.03,5.111111111111111,328.23,520.3
3,2015.09.30. 13:31:30,75263.0,5024.7,18555.0,10901000.0,1620.6,655.5,4.680714285714285,327.36,517.76
3,2015.09.30. 13:31:31,96869.0,8705.0,48540.0,10870000.0,1594.9,654.34,5.061999999999999,324.02,519.98
3,2015.09.30. 13:31:32,49601.0,5109.8,35645.0,10649000.0,1592.3,646.86,4.664750000000001,319.77,520.37
3,2015.09.30. 13:31:33,73110.0,3111.5,44850.0,11720000.0,1542.4,631.84,4.993793103448276,292.76,490.77
3,2015.09.30. 13:31:34,152430.0,4667.5,136730.0,9935900.0,1513.8,628.21,0,287.79,491.35
3,2015.09.30. 13:31:35,30988.0,5289.1,19234.0,9459200.0,1536.8,633.49,4.604901960784315,288.21,489.65
3,2015.09.30. 13:31:36,111540.0,4726.7,28665.0,9326200.0,1577.1,631.38,5.127037037037037,290.14,492.69
3,2015.09.30. 13:31:37,241610.0,8996.1,89838.0,9287300.0,1609.0,625.62,4.521142857142857,280.97,508.34
3,2015.09.30. 13:31:38,128360.0,7102.3,53619.0,9182100.0,1663.2,606.79,4.853035714285714,272.93,513.47
3,2015.09.30. 13:31:39,114030.0,3954.8,100930.0,9022400.0,1716.0,582.29,5.041754385964911,262.85,525.6
3,2015.09.30. 13:31:40,46792.0,7257.4,34810.0,8764200.0,1752.3,564.82,4.659642857142856,256.05,531.47
3,2015.09.30. 13:31:41,154770.0,5880.4,43575.0,8774300.0,1714.4,538.78,0,247.6,544.99
3,2015.09.30. 13:31:42,84032.0,4982.3,35141.0,8664200.0,1702.3,534.44,4.648571428571428,291.91,558.29
3,2015.09.30. 13:31:43,73176.0,9483.9,59264.0,8628000.0,1734.3,522.74,4.824999999999999,276.67,621.77
3,2015.09.30. 13:31:44,147990.0,4568.7,67295.0,9039000.0,1718.3,494.04,4.963636363636364,267.36,608.85
3,2015.09.30. 13:31:45,96477.0,8025.9,61153.0,9258500.0,1683.5,510.5,4.696749999999999,273.95,617.02
3,2015.09.30. 13:31:46,173840.0,7478.5,38357.0,8886300.0,1684.3,527.36,5.128695652173913,284.86,615.23
3,2015.09.30. 13:31:47,146960.0,6716.7,114790.0,8806500.0,1722.7,548.88,4.65,296.59,603.01
3,2015.09.30. 13:31:48,496200.0,15007.0,552390.0,8585900.0,1776.2,547.24,5.043541666666668,298.79,602.96
3,2015.09.30. 13:31:49,1245800.0,51020.0,690610.0,8426500.0,1818.0,543.23,0,311.37,595.17
3,2015.09.30. 13:31:50,213080.0,8784.4,93968.0,7972600.0,1830.0,556.05,4.788999999999999,373.95,582.64
3,2015.09.30. 13:31:51,170710.0,6951.1,46437.0,7887700.0,1846.4,578.12,5.1535,368.47,656.83
3,2015.09.30. 13:31:52,83346.0,4475.9,101520.0,8376100.0,1824.7,578.85,4.549531249999999,367.52,654.46
3,2015.09.30. 13:31:53,66760.0,7176.8,10246.0,7126100.0,1830.4,574.38,4.85575,370.95,654.25
3,2015.09.30. 13:31:54,86499.0,4342.3,48028.0,5512400.0,1860.2,579.44,5.1084482758620675,382.0,663.0
3,2015.09.30. 13:31:55,192360.0,7022.7,79936.0,4363900.0,1896.6,569.01,4.547999999999999,382.77,658.11
3,2015.09.30. 13:31:56,104600.0,8180.4,29530.0,4080800.0,1964.9,569.49,0,382.2,659.44
3,2015.09.30. 13:31:57,178020.0,5491.5,97769.0,3793700.0,2081.0,585.57,4.415192307692308,392.86,660.85
3,2015.09.30. 13:31:58,205380.0,6402.1,109040.0,3422600.0,2203.0,579.53,4.732500000000001,401.88,657.63
3,2015.09.30. 13:31:59,88894.0,6537.5,34900.0,152640.0,2184.7,584.33,5.123541666666667,402.1,650.79
3,2015.09.30. 13:32:00,157940.0,7559.3,61029.0,158930.0,2144.9,586.16,4.585111111111112,399.23,638.1
3,2015.09.30. 13:32:01,54545.0,8443.3,31538.0,289590.0,2124.2,565.94,5.020833333333333,400.86,643.44
3,2015.09.30. 13:32:02,139890.0,4049.0,80249.0,426410.0,2117.3,596.11,4.096486486486489,398.91,654.11
3,2015.09.30. 13:32:03,71583.0,7621.8,183610.0,364030.0,2096.0,590.15,3.9292307692307693,397.08,662.86
3,2015.09.30. 13:32:04,143220.0,5148.9,43735.0,586240.0,2068.8,583.67,4.149576271186441,400.98,670.8
3,2015.09.30. 13:32:05,124470.0,6190.6,44396.0,962730.0,2070.6,622.55,4.189915254237288,398.06,688.98
3,2015.09.30. 13:32:06,148430.0,5941.0,70369.0,492520.0,2049.3,721.88,3.943499999999999,401.65,697.57
1,2015.09.30. 13:32:52,91235.0,5824.7,94036.0,855170.0,1100.6,401.65,4.2556521739130435,260.83,343.68
1,2015.09.30. 13:32:53,275220.0,9158.4,163080.0,895100.0,1114.3,401.9,4.735,260.0,343.74
1,2015.09.30. 13:32:54,231850.0,6571.9,52819.0,863710.0,1093.9,401.48,4.976000000000001,260.13,343.84
1,2015.09.30. 13:32:55,127190.0,4062.8,78131.0,868940.0,1094.4,401.15,4.328513513513514,259.75,343.78
1,2015.09.30. 13:32:56,43391.0,7537.4,64616.0,859610.0,1094.7,401.13,4.812692307692307,260.18,343.85
1,2015.09.30. 13:32:57,202920.0,4904.5,43855.0,854590.0,1093.6,401.46,4.449285714285714,260.14,343.85
1,2015.09.30. 13:32:58,130840.0,6368.2,63108.0,890690.0,1093.4,401.74,4.693529411764707,260.25,343.73
1,2015.09.30. 13:32:59,98373.0,10752.0,49295.0,1053800.0,1095.5,401.97,5.120416666666666,262.9,343.83
1,2015.09.30. 13:33:00,202590.0,19323.0,71075.0,963920.0,1096.3,402.15,4.561153846153847,262.63,356.28
1,2015.09.30. 13:33:01,73875.0,6204.2,53435.0,980380.0,1094.9,403.79,5.120000000000001,259.78,356.43
1,2015.09.30. 13:33:02,84391.0,7396.5,21923.0,975310.0,1095.3,401.67,5.153571428571428,264.78,356.69
1,2015.09.30. 13:33:03,97313.0,5316.9,57304.0,976240.0,1087.1,411.52,4.469230769230769,267.65,358.31
1,2015.09.30. 13:33:04,40258.0,6681.8,55856.0,981900.0,1062.1,398.81,5.0841666666666665,243.43,339.16
1,2015.09.30. 13:33:05,131010.0,5345.1,55450.0,999200.0,1027.5,398.41,4.581250000000001,243.68,341.04
1,2015.09.30. 13:33:06,110370.0,4869.0,18204.0,921280.0,981.3,398.22,4.855500000000001,244.77,340.9
1,2015.09.30. 13:33:07,102520.0,8577.4,30010.0,782740.0,965.68,398.9,0,245.52,340.87
1,2015.09.30. 13:33:08,63678.0,4816.4,184960.0,718660.0,994.48,399.04,4.591129032258065,246.0,340.77
1,2015.09.30. 13:33:09,138760.0,7379.0,51249.0,843540.0,1031.7,397.62,0,247.02,340.68
1,2015.09.30. 13:33:10,184850.0,4740.2,91467.0,368670.0,1013.7,397.12,4.499583333333333,246.12,340.67
1,2015.09.30. 13:33:11,117990.0,4352.4,40710.0,365830.0,1004.9,398.04,4.818,245.75,340.79
1,2015.09.30. 13:33:12,165760.0,7807.6,68286.0,411620.0,1029.0,397.75,4.907500000000001,248.5,337.0
1,2015.09.30. 13:33:13,73051.0,6607.3,44644.0,374770.0,1032.8,399.78,4.506333333333333,245.29,325.1
1,2015.09.30. 13:33:14,44069.0,3373.9,38286.0,400730.0,1034.9,390.17,5.093333333333333,246.16,319.7
1,2015.09.30. 13:33:15,58329.0,5104.5,24985.0,336310.0,1036.8,356.18,4.472083333333334,246.35,315.0
1,2015.09.30. 13:33:16,36339.0,4198.7,14161.0,281970.0,1034.7,278.85,4.912857142857143,224.79,284.8
1,2015.09.30. 13:33:17,56525.0,7040.8,26751.0,154640.0,1052.5,261.99,5.058076923076924,225.13,258.01
1,2015.09.30. 13:33:18,191000.0,6123.1,69994.0,168720.0,1093.3,291.88,4.498809523809524,239.68,276.79
1,2015.09.30. 13:33:19,105490.0,7470.8,19382.0,161530.0,1119.2,385.32,5.0325,315.44,296.63
1,2015.09.30. 13:33:20,59624.0,6435.6,70641.0,231380.0,1129.7,369.29,4.531,314.0,385.68
1,2015.09.30. 13:33:21,102370.0,6446.0,25322.0,253450.0,1158.5,358.12,4.778095238095238,299.79,364.44
1,2015.09.30. 13:33:22,60538.0,8715.0,89466.0,84404.0,1152.6,372.96,0,316.19,367.7
1,2015.09.30. 13:33:23,92597.0,8567.9,64841.0,80761.0,1149.2,370.19,4.740853658536584,317.23,393.81
1,2015.09.30. 13:33:24,75662.0,14791.0,31824.0,125900.0,1167.7,368.89,5.154032258064516,317.32,393.76
1,2015.09.30. 13:33:25,136530.0,6068.5,119350.0,135260.0,1142.7,367.86,4.2884782608695655,316.82,393.71
1,2015.09.30. 13:33:26,45417.0,5144.3,29762.0,118210.0,1136.7,369.07,4.687619047619047,322.12,393.97
1,2015.09.30. 13:33:27,35067.0,4431.3,80539.0,83333.0,1137.7,374.2,0,329.07,410.09
1,2015.09.30. 13:33:28,78263.0,3787.0,85590.0,102520.0,1138.1,415.71,4.66677966101695,327.75,428.02
1,2015.09.30. 13:33:29,137630.0,6031.3,59304.0,146320.0,1153.2,424.48,5.007647058823529,326.14,435.78
1,2015.09.30. 13:33:30,28466.0,6088.5,171630.0,265880.0,1181.0,421.77,4.392916666666667,325.87,443.86
1,2015.09.30. 13:33:31,41676.0,5669.7,41840.0,60090.0,1180.3,430.01,4.761785714285714,327.44,444.4
1,2015.09.30. 13:33:32,124850.0,3269.5,61089.0,77323.0,1178.6,428.97,0,325.81,456.67
1,2015.09.30. 13:33:33,36766.0,4222.3,52082.0,387080.0,1179.4,427.54,3.7922499999999997,326.09,453.89
1,2015.09.30. 13:33:34,72906.0,7272.2,46643.0,1273700.0,1177.3,436.65,3.9907692307692306,337.12,448.8
1,2015.09.30. 13:33:35,123370.0,4641.7,41458.0,2060800.0,1177.6,433.41,4.635833333333333,337.63,462.13
1,2015.09.30. 13:33:36,92617.0,5712.5,93080.0,2903000.0,1195.6,436.47,4.691694915254239,340.75,460.74
1,2015.09.30. 13:33:37,51290.0,6312.0,81030.0,2889700.0,1207.7,435.77,4.792542372881356,340.56,460.76
1,2015.09.30. 13:33:38,69156.0,5105.2,90437.0,2058000.0,1211.1,435.53,4.839722222222222,338.03,460.76
1,2015.09.30. 13:33:39,57954.0,6010.9,20274.0,11237000.0,1208.5,433.22,4.502777777777776,333.61,468.96
1,2015.09.30. 13:33:40,120490.0,3703.5,14170.0,11621000.0,1183.4,440.83,4.117203389830509,342.76,474.51
1,2015.09.30. 13:33:41,121960.0,7439.6,27062.0,10304000.0,1134.8,441.35,4.561976744186046,342.33,500.39
1,2015.09.30. 13:33:42,161150.0,5421.2,66779.0,9538300.0,1128.6,442.67,0,343.12,500.31
1,2015.09.30. 13:33:43,169350.0,9844.5,112770.0,9443600.0,1113.4,442.01,4.406764705882352,342.57,500.29
1,2015.09.30. 13:33:44,34630.0,4264.5,144610.0,9283700.0,1088.9,443.75,4.728676470588236,340.42,500.39
1,2015.09.30. 13:33:45,88887.0,4646.1,34616.0,8730100.0,1089.7,443.56,4.9975000000000005,336.88,500.55
1,2015.09.30. 13:33:46,150540.0,6647.0,164260.0,8361800.0,1090.2,440.31,4.494545454545453,333.28,509.32
1,2015.09.30. 13:33:47,83045.0,5457.6,71943.0,8439900.0,1089.8,435.71,0,328.71,510.03
1,2015.09.30. 13:33:48,176880.0,11249.0,70077.0,8442600.0,1092.8,432.66,4.324583333333334,333.33,512.14
1,2015.09.30. 13:33:49,151590.0,4438.1,198200.0,8457900.0,1074.8,434.21,4.695277777777778,333.87,495.91
1,2015.09.30. 13:33:50,104370.0,6466.4,76129.0,8507800.0,1035.3,426.88,4.858611111111112,331.99,479.09
1,2015.09.30. 13:33:51,250180.0,5727.0,93491.0,8511600.0,1011.1,363.96,4.44625,279.03,410.81
1,2015.09.30. 13:33:52,318620.0,7352.0,70066.0,8517800.0,1000.4,367.01,5.011538461538461,282.66,408.26
1,2015.09.30. 13:33:53,41589.0,5234.3,21878.0,8518700.0,974.46,369.13,4.49625,286.69,404.58
1,2015.09.30. 13:33:54,71260.0,3428.9,117870.0,8515000.0,966.23,360.3,4.769264705882352,274.64,379.03
1,2015.09.30. 13:33:55,130950.0,4949.9,40991.0,8508800.0,952.28,359.68,5.155,274.78,379.05
1,2015.09.30. 13:33:56,153020.0,4282.9,134780.0,8492200.0,926.4,359.38,4.684999999999999,275.42,379.01
1,2015.09.30. 13:33:57,158900.0,9003.9,31817.0,8483300.0,928.5,359.59,0,276.64,378.74
1,2015.09.30. 13:33:58,63511.0,5407.7,60704.0,8471200.0,930.4,357.49,4.602499999999999,270.15,361.12
1,2015.09.30. 13:33:59,60849.0,4469.1,74024.0,8468600.0,929.73,354.33,4.684166666666667,260.24,339.71
1,2015.09.30. 13:34:00,139390.0,8019.2,30274.0,8661100.0,931.2,301.13,0,258.12,329.68
1,2015.09.30. 13:34:01,77812.0,4240.6,132760.0,8826500.0,917.87,279.79,4.618837209302326,254.71,318.66
1,2015.09.30. 13:34:02,23051.0,6186.4,18702.0,8712200.0,890.4,279.36,4.914166666666667,247.68,303.84
1,2015.09.30. 13:34:03,178730.0,5325.9,31461.0,8615100.0,903.08,246.78,4.635833333333334,237.05,285.0
1,2015.09.30. 13:34:04,177360.0,2989.8,59093.0,7607000.0,944.08,245.65,4.660208333333334,237.75,283.94
1,2015.09.30. 13:34:05,34407.0,5540.9,41794.0,6070000.0,1011.8,240.29,5.24,234.93,275.39
1,2015.09.30. 13:34:06,141720.0,5996.1,51630.0,5134000.0,1109.0,203.28,0,197.04,229.13
1,2015.09.30. 13:34:07,53650.0,6093.0,71636.0,5010300.0,1231.1,202.38,0,197.13,229.25
1,2015.09.30. 13:34:08,108410.0,3683.7,37558.0,4523700.0,1364.5,201.7,4.5725,196.72,229.22
1,2015.09.30. 13:34:09,86301.0,8080.7,65273.0,2764500.0,1530.6,202.01,4.622857142857143,196.22,229.46
1,2015.09.30. 13:34:10,75765.0,8316.8,45288.0,58348.0,1545.1,201.49,5.084500000000001,185.0,212.42
1,2015.09.30. 13:34:11,78655.0,4754.5,44343.0,59899.0,1541.1,188.35,4.604342105263158,176.75,199.66
1,2015.09.30. 13:34:12,67257.0,4285.7,41337.0,53880.0,1543.3,117.0,0,119.14,121.3
1,2015.09.30. 13:34:13,74820.0,4922.9,35870.0,90808.0,1562.0,132.69,4.385999999999999,184.39,140.96
1,2015.09.30. 13:34:14,52180.0,5384.7,46534.0,42298.0,1568.7,253.76,4.593518518518518,228.87,212.14
1,2015.09.30. 13:34:15,119420.0,6526.0,63706.0,20368.0,1570.8,444.7,0,263.7,264.69
1,2015.09.30. 13:34:16,67733.0,6990.9,25321.0,21418.0,1571.9,674.72,4.406666666666667,292.46,308.21
1,2015.09.30. 13:34:17,52879.0,6900.9,41590.0,20042.0,1573.3,934.43,5.052,311.84,333.58
1,2015.09.30. 13:34:18,156630.0,6986.7,53932.0,21450.0,1574.8,1219.8,4.495,334.48,368.19
1,2015.09.30. 13:34:19,137490.0,5410.5,37806.0,18919.0,1575.2,1525.0,4.750645161290323,930.15,396.12
1,2015.09.30. 13:34:20,92332.0,4687.8,191240.0,21976.0,1575.4,1520.9,5.252083333333333,928.85,1013.7
1,2015.09.30. 13:34:21,301010.0,16005.0,153210.0,22997.0,1575.9,1522.8,3.9158695652173905,927.07,1018.6
1,2015.09.30. 13:34:22,95278.0,6560.6,22651.0,29529.0,1576.5,1521.9,4.00093220338983,925.14,1019.2
1,2015.09.30. 13:34:23,154370.0,7582.3,63164.0,30166.0,1576.6,1517.2,4.381636363636363,922.66,1023.1
1,2015.09.30. 13:34:24,184430.0,12655.0,81698.0,27142.0,1577.3,1514.4,4.400918367346939,921.14,1025.7
1,2015.09.30. 13:34:25,72153.0,3687.9,82224.0,27768.0,1575.1,1513.4,4.274830508474576,920.93,1026.2
1,2015.09.30. 13:34:26,64338.0,6411.0,32945.0,127510.0,1575.4,1512.9,4.3164150943396224,920.83,1026.2
1,2015.09.30. 13:34:27,75287.0,5344.9,37303.0,372810.0,1577.8,1512.3,4.50965909090909,920.88,1026.2
1,2015.09.30. 13:34:28,165750.0,6388.8,129080.0,421050.0,1580.0,1511.5,4.589166666666667,920.66,1026.2
1,2015.09.30. 13:34:29,140230.0,8084.2,55754.0,446630.0,1580.5,1511.3,4.662692307692308,920.77,1026.2
2,2015.09.30. 13:34:30,89075.0,8200.9,66653.0,1037700.0,1579.4,1511.2,4.645697674418605,920.88,1026.2
2,2015.09.30. 13:34:31,116200.0,6523.3,130220.0,781210.0,1579.7,1511.0,5.0496428571428575,920.96,1026.2
2,2015.09.30. 13:34:32,172630.0,4364.3,116730.0,451080.0,1578.4,1510.7,5.221052631578946,921.2,1026.2
2,2015.09.30. 13:34:33,195760.0,6759.8,53934.0,755620.0,1576.0,1510.7,4.567777777777778,921.46,1026.1
2,2015.09.30. 13:34:34,39816.0,6363.5,72141.0,678960.0,1574.4,1510.3,5.0032258064516135,921.45,1026.1
2,2015.09.30. 13:34:35,261920.0,11313.0,174750.0,757120.0,1561.3,1511.4,4.438928571428571,920.96,1026.1
2,2015.09.30. 13:34:36,201200.0,12782.0,205910.0,984040.0,1521.2,1511.3,4.784782608695653,921.23,1026.2
2,2015.09.30. 13:34:37,723720.0,23209.0,427890.0,1173200.0,1453.7,1510.1,5.161666666666666,921.27,1026.2
2,2015.09.30. 13:34:38,194730.0,19671.0,179790.0,1214200.0,1359.1,1509.0,4.65159090909091,921.76,1026.1
2,2015.09.30. 13:34:39,197050.0,8409.7,93529.0,1639500.0,1235.8,1508.8,5.0625,921.42,1026.1
2,2015.09.30. 13:34:40,223680.0,8672.5,65859.0,1379700.0,1095.7,1509.3,4.496842105263158,921.98,1026.1
2,2015.09.30. 13:34:41,201930.0,7744.4,101260.0,1208300.0,940.83,1509.2,4.9334482758620695,922.63,1026.1
2,2015.09.30. 13:34:42,78361.0,3754.2,51607.0,1219600.0,927.5,1509.8,5.25,922.47,1026.1
2,2015.09.30. 13:34:43,85921.0,6491.8,9727.5,1389600.0,948.01,1511.0,4.804516129032258,922.83,1026.0
2,2015.09.30. 13:34:44,72282.0,4932.1,20057.0,1511700.0,948.54,1511.8,5.205,925.17,1023.5
2,2015.09.30. 13:34:45,55770.0,2333.6,60365.0,1552600.0,941.28,1516.5,0,923.28,1011.2
2,2015.09.30. 13:34:46,90574.0,3522.2,83717.0,1722200.0,961.05,1517.9,0,920.67,998.64
2,2015.09.30. 13:34:47,65457.0,7101.9,23386.0,2651000.0,962.69,1497.2,0,917.15,985.97
2,2015.09.30. 13:34:48,141340.0,2178.0,42483.0,2518900.0,981.37,1431.9,4.702,912.65,973.13
2,2015.09.30. 13:34:49,111400.0,6499.0,49917.0,2392500.0,990.56,1290.6,0,906.51,960.14
2,2015.09.30. 13:34:50,100550.0,11914.0,178500.0,2246700.0,998.16,1006.3,4.770319148936169,900.3,948.97
2,2015.09.30. 13:34:51,258220.0,5989.7,182360.0,2163500.0,1022.7,192.23,4.764479166666667,185.02,187.92
2,2015.09.30. 13:34:52,269570.0,7874.6,76939.0,2088000.0,1019.4,176.93,5.212978723404255,182.47,198.82
2,2015.09.30. 13:34:53,142620.0,19847.0,124350.0,2154500.0,1023.6,197.74,4.5948648648648645,190.94,217.2
2,2015.09.30. 13:34:54,129520.0,7807.8,35160.0,1848800.0,1044.1,197.86,5.169166666666667,180.5,213.86
2,2015.09.30. 13:34:55,56122.0,6984.6,40461.0,2285800.0,1041.2,181.28,4.506315789473684,183.19,205.68
2,2015.09.30. 13:34:56,107790.0,16633.0,18312.0,1797800.0,1059.6,225.26,4.633636363636364,214.23,219.17
2,2015.09.30. 13:34:57,59774.0,6982.9,61314.0,1597000.0,1100.6,224.95,5.126935483870967,223.36,257.94
2,2015.09.30. 13:34:58,46025.0,8539.3,25075.0,1620500.0,1149.3,241.35,4.662608695652175,223.24,274.34
2,2015.09.30. 13:34:59,191870.0,7328.8,74721.0,1605200.0,1198.2,243.88,5.112741935483871,222.31,278.64
2,2015.09.30. 13:35:00,71689.0,4318.6,51360.0,1566900.0,1243.1,244.9,4.472222222222222,229.26,278.75
2,2015.09.30. 13:35:01,76177.0,3566.0,26403.0,1486800.0,1245.9,270.56,4.801666666666667,257.36,293.76
2,2015.09.30. 13:35:02,108750.0,6774.6,55984.0,1228100.0,1271.1,272.78,0,255.35,332.97
2,2015.09.30. 13:35:03,67489.0,5633.1,8966.3,1033900.0,1317.7,271.47,4.560588235294117,258.21,335.2
2,2015.09.30. 13:35:04,127870.0,3517.0,72912.0,2104400.0,1317.0,284.11,4.892750000000001,269.98,348.08
2,2015.09.30. 13:35:05,33877.0,5330.3,53907.0,1433000.0,1338.0,286.22,4.799629629629629,276.05,372.22
2,2015.09.30. 13:35:06,110430.0,4602.2,69435.0,1870500.0,1381.1,293.53,4.721851851851851,281.94,390.68
2,2015.09.30. 13:35:07,139970.0,18904.0,130460.0,2787200.0,1435.4,346.04,5.140000000000001,278.92,409.0
2,2015.09.30. 13:35:08,263520.0,8690.4,52944.0,2138800.0,1489.5,416.74,4.610714285714286,278.84,412.71
2,2015.09.30. 13:35:09,77386.0,6299.6,57063.0,1978300.0,1543.5,474.68,4.952916666666667,275.52,412.74
2,2015.09.30. 13:35:10,78229.0,12448.0,86728.0,2807400.0,1541.9,512.05,4.571363636363636,325.59,413.41
2,2015.09.30. 13:35:11,124620.0,8752.6,26866.0,1836400.0,1565.6,510.27,4.698571428571429,325.86,479.26
2,2015.09.30. 13:35:12,104120.0,5566.1,72280.0,1382700.0,1602.6,510.21,5.335,324.13,494.27
2,2015.09.30. 13:35:13,64225.0,5753.7,42700.0,1580300.0,1650.9,537.01,3.8675,371.86,508.83
2,2015.09.30. 13:35:14,39332.0,4888.9,76468.0,1407100.0,1717.8,537.7,4.162564102564103,366.93,576.71
2,2015.09.30. 13:35:15,66824.0,4613.6,23196.0,1274700.0,1760.7,530.73,4.603673469387755,360.8,589.22
2,2015.09.30. 13:35:16,347900.0,11487.0,714480.0,1081900.0,1808.0,541.35,4.334491525423729,352.49,601.84
2,2015.09.30. 13:35:17,747860.0,33415.0,249430.0,1036100.0,1829.5,570.81,4.396071428571428,352.82,605.96
2,2015.09.30. 13:35:18,942310.0,44951.0,1182300.0,1250000.0,1810.0,594.7,4.459491525423728,352.89,605.96
2,2015.09.30. 13:35:19,65729.0,5227.8,41726.0,1174800.0,1820.8,613.51,4.331949152542372,407.8,605.95
2,2015.09.30. 13:35:20,116980.0,7719.6,79268.0,1197300.0,1836.3,615.42,4.445789473684213,399.69,683.76
2,2015.09.30. 13:35:21,139570.0,5488.3,76324.0,1104300.0,1854.5,601.82,4.601052631578947,399.47,694.96
2,2015.09.30. 13:35:22,46524.0,4556.4,35673.0,1068000.0,1852.0,613.74,4.566339285714286,399.88,704.82
2,2015.09.30. 13:35:23,155720.0,6311.3,64287.0,1196400.0,1849.8,671.11,4.427692307692307,409.2,708.34
2,2015.09.30. 13:35:24,66822.0,5714.6,15303.0,1086300.0,1851.1,702.36,4.838166666666665,413.03,702.19
2,2015.09.30. 13:35:25,52100.0,2306.6,67892.0,1125500.0,1861.8,727.05,4.774375000000001,414.86,698.93
3,2015.09.30. 13:35:26,96597.0,4234.7,28972.0,1617800.0,1855.3,725.37,4.7052000000000005,411.2,699.75
3,2015.09.30. 13:35:27,137320.0,5891.2,46895.0,861850.0,1855.9,718.41,4.932812500000002,413.83,702.63
3,2015.09.30. 13:35:28,69069.0,5028.6,81733.0,1483000.0,1846.6,730.2,0,417.21,706.18
3,2015.09.30. 13:35:29,42174.0,7174.6,33077.0,2504100.0,1830.4,719.54,4.824999999999999,417.63,700.96
3,2015.09.30. 13:35:30,174750.0,5582.7,52282.0,1686300.0,1815.1,717.05,5.188571428571429,419.86,709.59
3,2015.09.30. 13:35:31,66406.0,5356.8,41759.0,2020000.0,1809.5,707.65,0,410.52,710.28
3,2015.09.30. 13:35:32,95326.0,5157.1,36208.0,1854300.0,1816.4,710.39,4.76,410.47,715.84
3,2015.09.30. 13:35:33,126900.0,5214.4,42430.0,1829500.0,1873.7,711.11,5.216249999999999,408.43,704.83
3,2015.09.30. 13:35:34,102460.0,6053.7,19112.0,2165100.0,1917.9,709.15,0,403.42,716.93
3,2015.09.30. 13:35:35,196210.0,3811.0,51830.0,2838900.0,1938.0,698.5,4.645833333333332,414.99,716.75
3,2015.09.30. 13:35:36,95441.0,4829.4,65233.0,2427300.0,1995.5,702.61,4.872142857142856,414.05,704.52
3,2015.09.30. 13:35:37,78432.0,3779.3,23538.0,2441500.0,2010.1,701.78,0,415.32,700.45
3,2015.09.30. 13:35:38,73240.0,5375.5,63672.0,2280700.0,1976.3,709.17,0,415.04,692.65
3,2015.09.30. 13:35:39,68063.0,3750.5,128750.0,2215800.0,1953.4,708.33,0,414.59,695.31
3,2015.09.30. 13:35:40,90262.0,6908.2,30393.0,2915900.0,1953.4,699.96,4.665,405.86,697.89
3,2015.09.30. 13:35:41,144110.0,3929.7,34964.0,2514200.0,1920.5,695.22,5.078461538461538,401.92,700.08
3,2015.09.30. 13:35:42,88723.0,4047.2,61574.0,3085700.0,1919.2,701.76,4.796428571428572,379.24,658.55
3,2015.09.30. 13:35:43,47091.0,6453.8,25423.0,2786000.0,1914.3,706.5,0,381.15,649.01
3,2015.09.30. 13:35:44,123770.0,8014.3,62500.0,2676700.0,1906.7,736.3,0,386.75,639.33
3,2015.09.30. 13:35:45,85218.0,14228.0,29889.0,2631200.0,1853.6,756.49,4.685476190476191,342.07,579.09
3,2015.09.30. 13:35:46,125870.0,9648.3,31318.0,2560800.0,1796.5,738.5,4.908095238095238,342.61,569.19
3,2015.09.30. 13:35:47,102600.0,7239.4,28645.0,2530700.0,1768.2,732.85,4.539166666666667,347.7,569.8
3,2015.09.30. 13:35:48,17155.0,5085.5,37805.0,2400700.0,1744.6,749.62,4.828214285714284,350.66,586.33
3,2015.09.30. 13:35:49,108300.0,5193.3,133490.0,2115300.0,1709.2,742.07,5.125,343.12,601.21
